"name","label","typeName","alias","country","dataset","dictionary","entity"
"M0214","Marca de imputação na V0214","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0215","Marca de imputação na V0215","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0216","Marca de imputação na V0216","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0217","Marca de imputação na V0217","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0218","Marca de imputação na V0218","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0219","Marca de imputação na V0219","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0220","Marca de imputação na V0220","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0221","Marca de imputação na V0221","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0222","Marca de imputação na V0222","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0301","Marca de imputação na V0301","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0401","Marca de imputação na V0401","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0402","Marca de imputação na V0402","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
"M0701","Marca de imputação na V0701","integer","","brasil","CP2010BRA","data/extracted/CP2010BRA/BaseR/CD2010_Amostra.dicx","DMARCAS"
