country_guess,dataset_folder,path,file_name,extension,size_bytes,size_mb,likely_role,readable_by_duckdb,notes
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020136.RBF,CD1020136.RBF,.rbf,5068604,4.83,unknown,no,"Ext: .rbf, Name: CD1020136.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020114.RBF,CD1020114.RBF,.rbf,5068604,4.83,unknown,no,"Ext: .rbf, Name: CD1020114.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020198.RBF,CD1020198.RBF,.rbf,5068604,4.83,unknown,no,"Ext: .rbf, Name: CD1020198.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020116.RBF,CD1020116.RBF,.rbf,5068604,4.83,unknown,no,"Ext: .rbf, Name: CD1020116.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020166.RBF,CD1020166.RBF,.rbf,5068604,4.83,unknown,no,"Ext: .rbf, Name: CD1020166.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020118.RBF,CD1020118.RBF,.rbf,5068604,4.83,unknown,no,"Ext: .rbf, Name: CD1020118.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020226.RBF,CD1020226.RBF,.rbf,5068604,4.83,unknown,no,"Ext: .rbf, Name: CD1020226.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Pessoa_CONDATIV.rbf,Pessoa_CONDATIV.rbf,.rbf,5068604,4.83,unknown,no,"Ext: .rbf, Name: PESSOA_CONDATIV.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020110.RBF,CD1020110.RBF,.rbf,5068604,4.83,unknown,no,"Ext: .rbf, Name: CD1020110.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020084.RBF,CD1020084.RBF,.rbf,5068604,4.83,unknown,no,"Ext: .rbf, Name: CD1020084.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020095.RBF,CD1020095.RBF,.rbf,5068604,4.83,unknown,no,"Ext: .rbf, Name: CD1020095.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020160.RBF,CD1020160.RBF,.rbf,5068604,4.83,unknown,no,"Ext: .rbf, Name: CD1020160.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020148.RBF,CD1020148.RBF,.rbf,5068604,4.83,unknown,no,"Ext: .rbf, Name: CD1020148.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020158.RBF,CD1020158.RBF,.rbf,5068604,4.83,unknown,no,"Ext: .rbf, Name: CD1020158.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020162.RBF,CD1020162.RBF,.rbf,5068604,4.83,unknown,no,"Ext: .rbf, Name: CD1020162.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0008.rbf,CPVPER2017D-0008.rbf,.rbf,5066928,4.83,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0008.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0010.rbf,CPVPER2017D-0010.rbf,.rbf,5066928,4.83,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0010.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0013.rbf,CPVPER2017D-0013.rbf,.rbf,5066928,4.83,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0013.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0006.rbf,CPVPER2017D-0006.rbf,.rbf,5066928,4.83,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0006.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0017.rbf,CPVPER2017D-0017.rbf,.rbf,5066928,4.83,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0017.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0009.rbf,CPVPER2017D-0009.rbf,.rbf,5066928,4.83,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0009.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0007.rbf,CPVPER2017D-0007.rbf,.rbf,5066928,4.83,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0007.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/NC2P6.rbf,NC2P6.rbf,.rbf,5066928,4.83,unknown,no,"Ext: .rbf, Name: NC2P6.RBF"
Chile,BaseOrg16,data/extracted/CP2017CHL/BaseOrg16/CPV2017-1624.rbf,CPV2017-1624.rbf,.rbf,4956596,4.73,unknown,no,"Ext: .rbf, Name: CPV2017-1624.RBF"
Chile,BaseOrg16,data/extracted/CP2017CHL/BaseOrg16/CPV2017-1623.rbf,CPV2017-1623.rbf,.rbf,4956596,4.73,unknown,no,"Ext: .rbf, Name: CPV2017-1623.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0017.rbf,Peru0017.rbf,.rbf,4739464,4.52,unknown,no,"Ext: .rbf, Name: PERU0017.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0014.rbf,Peru0014.rbf,.rbf,4739464,4.52,unknown,no,"Ext: .rbf, Name: PERU0014.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0006.rbf,Peru0006.rbf,.rbf,4739464,4.52,unknown,no,"Ext: .rbf, Name: PERU0006.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0012.rbf,Peru0012.rbf,.rbf,4739464,4.52,unknown,no,"Ext: .rbf, Name: PERU0012.RBF"
Chile,Docs,data/extracted/CP2017CHL/Docs/Presentacion_Resultados_Definitivos_Censo2017.pdf,Presentacion_Resultados_Definitivos_Censo2017.pdf,.pdf,4593905,4.38,unknown,no,"Ext: .pdf, Name: PRESENTACION_RESULTADOS_DEFINITIVOS_CENSO2017.PDF"
Chile,BaseOrg16,data/extracted/CP2017CHL/BaseOrg16/CPV2017-1627.rbf,CPV2017-1627.rbf,.rbf,4393504,4.19,unknown,no,"Ext: .rbf, Name: CPV2017-1627.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/OCUPADOS.rbf,OCUPADOS.rbf,.rbf,4336644,4.14,unknown,no,"Ext: .rbf, Name: OCUPADOS.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200068.rbf,CPV200068.rbf,.rbf,4336644,4.14,unknown,no,"Ext: .rbf, Name: CPV200068.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200060.rbf,CPV200060.rbf,.rbf,4336644,4.14,unknown,no,"Ext: .rbf, Name: CPV200060.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200057.rbf,CPV200057.rbf,.rbf,4336644,4.14,unknown,no,"Ext: .rbf, Name: CPV200057.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200058.rbf,CPV200058.rbf,.rbf,4336644,4.14,unknown,no,"Ext: .rbf, Name: CPV200058.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200117.rbf,CPV200117.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200117.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200108.rbf,CPV200108.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200108.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200116.rbf,CPV200116.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200116.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/JEFEBAJAED.rbf,JEFEBAJAED.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: JEFEBAJAED.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200100.rbf,CPV200100.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200100.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200101.rbf,CPV200101.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200101.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200090.rbf,CPV200090.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200090.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200089.rbf,CPV200089.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200089.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200079.rbf,CPV200079.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200079.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200087.rbf,CPV200087.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200087.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200082.rbf,CPV200082.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200082.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200091.rbf,CPV200091.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200091.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200104.rbf,CPV200104.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200104.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200105.rbf,CPV200105.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200105.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200124.rbf,CPV200124.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200124.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200071.rbf,CPV200071.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200071.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200077.rbf,CPV200077.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200077.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/P2010C.rbf,P2010C.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: P2010C.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200102.rbf,CPV200102.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200102.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200088.rbf,CPV200088.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200088.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200115.rbf,CPV200115.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200115.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200123.rbf,CPV200123.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200123.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200103.rbf,CPV200103.rbf,.rbf,4280700,4.08,unknown,no,"Ext: .rbf, Name: CPV200103.RBF"
Brasil,Variables,data/extracted/Cp1991BRA/Celade/Variables/HIJULTAN.rbf,HIJULTAN.rbf,.rbf,4261432,4.06,unknown,no,"Ext: .rbf, Name: HIJULTAN.RBF"
Brasil,Variables,data/extracted/Cp1991BRA/Celade/Variables/PURBRURBR91.RBF,PURBRURBR91.RBF,.rbf,4261432,4.06,unknown,no,"Ext: .rbf, Name: PURBRURBR91.RBF"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020109.BIN,C1020109.BIN,.bin,4261432,4.06,unknown,no,"Ext: .bin, Name: C1020109.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020115.BIN,C1020115.BIN,.bin,4261432,4.06,unknown,no,"Ext: .bin, Name: C1020115.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020144.BIN,C1020144.BIN,.bin,4261432,4.06,unknown,no,"Ext: .bin, Name: C1020144.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020153.BIN,C1020153.BIN,.bin,4261432,4.06,unknown,no,"Ext: .bin, Name: C1020153.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020156.BIN,C1020156.BIN,.bin,4261432,4.06,unknown,no,"Ext: .bin, Name: C1020156.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020078.BIN,C1020078.BIN,.bin,4261432,4.06,unknown,no,"Ext: .bin, Name: C1020078.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020137.BIN,C1020137.BIN,.bin,4261432,4.06,unknown,no,"Ext: .bin, Name: C1020137.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020140.BIN,C1020140.BIN,.bin,4261432,4.06,unknown,no,"Ext: .bin, Name: C1020140.BIN"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020114.BIN,C1020114.BIN,.bin,4261432,4.06,unknown,no,"Ext: .bin, Name: C1020114.BIN"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/H01BSERV.rbf,H01BSERV.rbf,.rbf,4231924,4.04,unknown,no,"Ext: .rbf, Name: H01BSERV.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0021.rbf,CPVPER2017D-0021.rbf,.rbf,4141644,3.95,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0021.RBF"
Peru,Docs,data/extracted/CP2007PER/CP2007PER/Docs/Perfil Sociodemografico del Peru.pdf,Perfil Sociodemografico del Peru.pdf,.pdf,4133031,3.94,unknown,no,"Ext: .pdf, Name: PERFIL SOCIODEMOGRAFICO DEL PERU.PDF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200032.rbf,CPV200032.rbf,.rbf,4068644,3.88,unknown,no,"Ext: .rbf, Name: CPV200032.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200015.rbf,CPV200015.rbf,.rbf,4068644,3.88,unknown,no,"Ext: .rbf, Name: CPV200015.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200009.rbf,CPV200009.rbf,.rbf,4068644,3.88,unknown,no,"Ext: .rbf, Name: CPV200009.RBF"
Brasil,BaseOriginal,data/extracted/Cp1991BRA/BaseOriginal/C1020033.BIN,C1020033.BIN,.bin,4024556,3.84,unknown,no,"Ext: .bin, Name: C1020033.BIN"
Peru,Docs,data/extracted/CP2007PER/CP2007PER/Docs/Guia de Usuario del Sistema.pdf,Guia de Usuario del Sistema.pdf,.pdf,3802201,3.63,unknown,no,"Ext: .pdf, Name: GUIA DE USUARIO DEL SISTEMA.PDF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0016.rbf,CPVPER2017D-0016.rbf,.rbf,3800196,3.62,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0016.RBF"
Peru,BaseR,data/extracted/CP2017PER/BaseD/BaseR/CPVPER2017D-0020.rbf,CPVPER2017D-0020.rbf,.rbf,3800196,3.62,unknown,no,"Ext: .rbf, Name: CPVPER2017D-0020.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0005.rbf,Peru0005.rbf,.rbf,3791572,3.62,unknown,no,"Ext: .rbf, Name: PERU0005.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0013.rbf,Peru0013.rbf,.rbf,3791572,3.62,unknown,no,"Ext: .rbf, Name: PERU0013.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0003.rbf,Peru0003.rbf,.rbf,3791572,3.62,unknown,no,"Ext: .rbf, Name: PERU0003.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0009.rbf,Peru0009.rbf,.rbf,3791572,3.62,unknown,no,"Ext: .rbf, Name: PERU0009.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0010.rbf,Peru0010.rbf,.rbf,3791572,3.62,unknown,no,"Ext: .rbf, Name: PERU0010.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0008.rbf,Peru0008.rbf,.rbf,3791572,3.62,unknown,no,"Ext: .rbf, Name: PERU0008.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0007.rbf,Peru0007.rbf,.rbf,3791572,3.62,unknown,no,"Ext: .rbf, Name: PERU0007.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0033.rbf,Peru0033.rbf,.rbf,3385540,3.23,unknown,no,"Ext: .rbf, Name: PERU0033.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0034.rbf,Peru0034.rbf,.rbf,3385540,3.23,unknown,no,"Ext: .rbf, Name: PERU0034.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0019.rbf,Peru0019.rbf,.rbf,3385540,3.23,unknown,no,"Ext: .rbf, Name: PERU0019.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0035.rbf,Peru0035.rbf,.rbf,3385540,3.23,unknown,no,"Ext: .rbf, Name: PERU0035.RBF"
Chile,Docs,data/extracted/CP2017CHL/Docs/presentacion_de_la_segunda_entrega_de_resultados_censo2017.pdf,presentacion_de_la_segunda_entrega_de_resultados_censo2017.pdf,.pdf,3275312,3.12,unknown,no,"Ext: .pdf, Name: PRESENTACION_DE_LA_SEGUNDA_ENTREGA_DE_RESULTADOS_CENSO2017.PDF"
Chile,BaseOrg16,data/extracted/CP2017CHL/BaseOrg16/CPV2017-1614.rbf,CPV2017-1614.rbf,.rbf,3249788,3.1,unknown,no,"Ext: .rbf, Name: CPV2017-1614.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200046.rbf,CPV200046.rbf,.rbf,3097604,2.95,unknown,no,"Ext: .rbf, Name: CPV200046.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/TIPOHOGAR.rbf,TIPOHOGAR.rbf,.rbf,3097604,2.95,unknown,no,"Ext: .rbf, Name: TIPOHOGAR.RBF"
Argentina,BASE_AMP_DPTO,data/extracted/CP2010ARG/BASE_AMP_DPTO/CPV200047.rbf,CPV200047.rbf,.rbf,3097604,2.95,unknown,no,"Ext: .rbf, Name: CPV200047.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_028.rbf,CD2010_028.rbf,.rbf,3096168,2.95,unknown,no,"Ext: .rbf, Name: CD2010_028.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_038.rbf,CD2010_038.rbf,.rbf,3096168,2.95,unknown,no,"Ext: .rbf, Name: CD2010_038.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_053.rbf,CD2010_053.rbf,.rbf,3096168,2.95,unknown,no,"Ext: .rbf, Name: CD2010_053.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_033.rbf,CD2010_033.rbf,.rbf,3096168,2.95,unknown,no,"Ext: .rbf, Name: CD2010_033.RBF"
Brasil,BaseR,data/extracted/CP2010BRA/BaseR/CD2010_036.rbf,CD2010_036.rbf,.rbf,3096168,2.95,unknown,no,"Ext: .rbf, Name: CD2010_036.RBF"
Brasil,Arquivos auxiliares,data/extracted/Cp2000BRA/Documentos/DocumentaЗao/Arquivos auxiliares/Divisao Territorial Brasileira.xls,Divisao Territorial Brasileira.xls,.xls,2965504,2.83,unknown,no,"Ext: .xls, Name: DIVISAO TERRITORIAL BRASILEIRA.XLS"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Familia_Cor.rbf,Familia_Cor.rbf,.rbf,2845648,2.71,unknown,no,"Ext: .rbf, Name: FAMILIA_COR.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Familia_TIPOFAM.rbf,Familia_TIPOFAM.rbf,.rbf,2845648,2.71,unknown,no,"Ext: .rbf, Name: FAMILIA_TIPOFAM.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Familia_ANOSESTC.rbf,Familia_ANOSESTC.rbf,.rbf,2845648,2.71,unknown,no,"Ext: .rbf, Name: FAMILIA_ANOSESTC.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Familia_PERCAPTAC.rbf,Familia_PERCAPTAC.rbf,.rbf,2845648,2.71,unknown,no,"Ext: .rbf, Name: FAMILIA_PERCAPTAC.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Familia_RENDSMC.rbf,Familia_RENDSMC.rbf,.rbf,2845648,2.71,unknown,no,"Ext: .rbf, Name: FAMILIA_RENDSMC.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020082.RBF,CD1020082.RBF,.rbf,2845648,2.71,unknown,no,"Ext: .rbf, Name: CD1020082.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Familia_GrupoId.rbf,Familia_GrupoId.rbf,.rbf,2845648,2.71,unknown,no,"Ext: .rbf, Name: FAMILIA_GRUPOID.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0018.rbf,Peru0018.rbf,.rbf,2843680,2.71,unknown,no,"Ext: .rbf, Name: PERU0018.RBF"
Peru,BasePub,data/extracted/CP2007PER/CP2007PER/BasePub/Peru0015.rbf,Peru0015.rbf,.rbf,2843680,2.71,unknown,no,"Ext: .rbf, Name: PERU0015.RBF"
Brasil,Variables,data/extracted/Cp2000BRA/Celade/Variables/QUINBRUR_BR00.RBF,QUINBRUR_BR00.RBF,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: QUINBRUR_BR00.RBF"
Brasil,Variables,data/extracted/Cp2000BRA/Celade/Variables/INDSOCURBR.rbf,INDSOCURBR.rbf,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: INDSOCURBR.RBF"
Brasil,Variables,data/extracted/Cp2000BRA/Celade/Variables/QUINBURB_BR00.RBF,QUINBURB_BR00.RBF,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: QUINBURB_BR00.RBF"
Brasil,Variables,data/extracted/Cp2000BRA/Celade/Variables/HNEDUBR00.RBF,HNEDUBR00.RBF,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: HNEDUBR00.RBF"
Brasil,Variables,data/extracted/Cp2000BRA/Celade/Variables/INDSOCTOTA.rbf,INDSOCTOTA.rbf,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: INDSOCTOTA.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020050.RBF,CD1020050.RBF,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: CD1020050.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Domicil_DENSICOMC.rbf,Domicil_DENSICOMC.rbf,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: DOMICIL_DENSICOMC.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Domicil_GrupoId.rbf,Domicil_GrupoId.rbf,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: DOMICIL_GRUPOID.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020070.RBF,CD1020070.RBF,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: CD1020070.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020035.RBF,CD1020035.RBF,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: CD1020035.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020023.RBF,CD1020023.RBF,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: CD1020023.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Domicil_Cor.rbf,Domicil_Cor.rbf,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: DOMICIL_COR.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020025.RBF,CD1020025.RBF,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: CD1020025.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020048.RBF,CD1020048.RBF,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: CD1020048.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Domicil_PERCAPTAC.rbf,Domicil_PERCAPTAC.rbf,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: DOMICIL_PERCAPTAC.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020072.RBF,CD1020072.RBF,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: CD1020072.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Domicil_RENDSMC.rbf,Domicil_RENDSMC.rbf,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: DOMICIL_RENDSMC.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/CD1020037.RBF,CD1020037.RBF,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: CD1020037.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Domicil_DENSIDORC.rbf,Domicil_DENSIDORC.rbf,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: DOMICIL_DENSIDORC.RBF"
Brasil,BaseOriginal,data/extracted/Cp2000BRA/BaseOriginal/Domicil_ANOSESTC.rbf,Domicil_ANOSESTC.rbf,.rbf,2652356,2.53,unknown,no,"Ext: .rbf, Name: DOMICIL_ANOSESTC.RBF"
